source_table,source_column,target_table_pred,target_table_column_pred,n_shots
CHARTEVENTS,ICUSTAY_ID,visit_detail,visit_detail_id,9
CHARTEVENTS,ITEMID,measurement,measurement_source_value,9
CHARTEVENTS,CHARTTIME,observation_period,observation_period_start_datetime,9
CHARTEVENTS,STORETIME,measurement,measurement_datetime,9
CHARTEVENTS,CGID,measurement,provider_id,9
CHARTEVENTS,VALUE,measurement,value_as_number,9
CHARTEVENTS,VALUENUM,measurement,value_as_number,9
CHARTEVENTS,VALUEUOM,measurement,unit_source_value,9
CHARTEVENTS,WARNING,note,note_text,9
CHARTEVENTS,ERROR,measurement,value_as_concept_id,9
CHARTEVENTS,RESULTSTATUS,measurement,result_status_concept_id,9
CHARTEVENTS,STOPPED,observation,observation_end_date,9
CPTEVENTS,SUBJECT_ID,procedure_occurrence,person_id,9
CPTEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,9
CPTEVENTS,COSTCENTER,cost,cost_center_id,9
CPTEVENTS,CHARTDATE,procedure_occurrence,procedure_date,9
CPTEVENTS,CPT_CD,procedure_occurrence,procedure_source_value,9
CPTEVENTS,CPT_NUMBER,procedure_occurrence,procedure_source_value,9
CPTEVENTS,CPT_SUFFIX,procedure_occurrence,modifier_concept_id,9
CPTEVENTS,TICKET_ID_SEQ,procedure_occurrence,procedure_occurrence_id,9
CPTEVENTS,SECTIONHEADER,note,note_class_concept_id,9
CPTEVENTS,SUBSECTIONHEADER,procedure_occurrence,procedure_source_value,9
CPTEVENTS,DESCRIPTION,procedure_occurrence,procedure_source_value,9
D_CPT,CATEGORY,concept,concept_class_id,9
D_CPT,SECTIONRANGE,concept,concept_code,9
D_CPT,SECTIONHEADER,concept,concept_class_id,9
D_CPT,SUBSECTIONRANGE,procedure_occurrence,procedure_concept_id,9
D_CPT,SUBSECTIONHEADER,concept,concept_name,9
D_CPT,CODESUFFIX,concept,concept_code,9
D_CPT,MINCODEINSUBSECTION,procedure_occurrence,quantity,9
D_CPT,MAXCODEINSUBSECTION,concept,concept_code,9
D_ICD_DIAGNOSES,ICD9_CODE,concept,concept_code,9
D_ICD_DIAGNOSES,SHORT_TITLE,concept,concept_name,9
D_ICD_DIAGNOSES,LONG_TITLE,concept,concept_name,9
D_ICD_PROCEDURES,ICD9_CODE,concept,vocabulary_id,9
D_ICD_PROCEDURES,SHORT_TITLE,procedure_occurrence,procedure_concept_id,9
D_ICD_PROCEDURES,LONG_TITLE,concept,concept_name,9
d_items,ITEMID,concept,concept_id,9
d_items,LABEL,concept,concept_name,9
d_items,ABBREVIATION,concept,concept_code,9
d_items,DBSOURCE,d_items,DBSOURCE,9
d_items,LINKSTO,d_items,LINKSTO,9
d_items,CATEGORY,concept,concept_class_id,9
d_items,UNITNAME,concept,concept_name,9
d_items,PARAM_TYPE,d_items,PARAM_TYPE,9
d_items,CONCEPTID,concept,concept_id,9
D_LABITEMS,ITEMID,measurement,measurement_concept_id,9
D_LABITEMS,LABEL,measurement,measurement_source_value,9
D_LABITEMS,FLUID,measurement,measurement_type_concept_id,9
D_LABITEMS,CATEGORY,measurement,measurement_type_concept_id,9
D_LABITEMS,LOINC_CODE,measurement,measurement_source_value,9
DATETIMEEVENTS,SUBJECT_ID,person,person_id,9
DATETIMEEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,9
DATETIMEEVENTS,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,9
DATETIMEEVENTS,ITEMID,measurement,measurement_concept_id,9
DATETIMEEVENTS,CHARTTIME,observation_period,observation_period_start_datetime,9
DATETIMEEVENTS,STORETIME,observation,observation_datetime,9
DATETIMEEVENTS,CGID,DATETIMEEVENTS,CGID,9
DATETIMEEVENTS,VALUE,observation,value_as_string,9
DATETIMEEVENTS,VALUEUOM,DATETIMEEVENTS,VALUEUOM,9
DATETIMEEVENTS,WARNING,observation,value_as_string,9
DATETIMEEVENTS,ERROR,observation,value_as_concept_id,9
DATETIMEEVENTS,RESULTSTATUS,observation,value_as_concept_id,9
DATETIMEEVENTS,STOPPED,observation_period,observation_period_end_date,9
DIAGNOSES_ICD,SUBJECT_ID,condition_occurrence,person_id,9
DIAGNOSES_ICD,HADM_ID,condition_occurrence,visit_occurrence_id,9
DIAGNOSES_ICD,SEQ_NUM,condition_occurrence,condition_occurrence_id,9
DIAGNOSES_ICD,ICD9_CODE,condition_occurrence,condition_source_value,9
DRGCODES,SUBJECT_ID,visit_detail,person_id,9
DRGCODES,HADM_ID,visit_occurrence,visit_occurrence_id,9
DRGCODES,DRG_TYPE,observation,observation_type_concept_id,9
DRGCODES,DRG_CODE,drgcodes,drg_code,9
DRGCODES,DESCRIPTION,concept,concept_name,9
DRGCODES,DRG_SEVERITY,condition_occurrence,condition_status_source_value,9
DRGCODES,DRG_MORTALITY,death,death_type_concept_id,9
ICUSTAYS,SUBJECT_ID,visit_detail,person_id,9
ICUSTAYS,HADM_ID,visit_occurrence,visit_occurrence_id,9
ICUSTAYS,ICUSTAY_ID,ICUSTAYS,ICUSTAY_ID,9
ICUSTAYS,DBSOURCE,care_site,location_source_value,9
ICUSTAYS,FIRST_CAREUNIT,visit_detail,care_site_id,9
ICUSTAYS,LAST_CAREUNIT,care_site,care_site_name,9
ICUSTAYS,FIRST_WARDID,visit_detail,preceding_visit_detail_id,9
ICUSTAYS,LAST_WARDID,visit_detail,care_site_id,9
ICUSTAYS,INTIME,ICUSTAYS,INTIME,9
ICUSTAYS,OUTTIME,icustays,outtime,9
ICUSTAYS,LOS,observation_period,observation_period_end_date,9
INPUTEVENTS_CV,SUBJECT_ID,visit_detail,person_id,9
INPUTEVENTS_CV,HADM_ID,drug_exposure,visit_occurrence_id,9
INPUTEVENTS_CV,ICUSTAY_ID,visit_detail,visit_detail_id,9
INPUTEVENTS_CV,CHARTTIME,measurement,measurement_datetime,9
INPUTEVENTS_CV,ITEMID,device_exposure,device_concept_id,9
INPUTEVENTS_CV,AMOUNT,measurement,value_as_number,9
INPUTEVENTS_CV,AMOUNTUOM,drug_exposure,dose_unit_source_value,9
INPUTEVENTS_CV,RATE,drug_exposure,dose_unit_source_value,9
INPUTEVENTS_CV,RATEUOM,inputevents_cv,rateuom,9
INPUTEVENTS_CV,STORETIME,drug_exposure,drug_exposure_start_datetime,9
INPUTEVENTS_CV,CGID,drug_exposure,provider_id,9
INPUTEVENTS_CV,ORDERID,inputevents_cv,orderid,9
INPUTEVENTS_CV,LINKORDERID,procedure_occurrence,procedure_occurrence_id,9
INPUTEVENTS_CV,STOPPED,drug_exposure,drug_exposure_end_datetime,9
INPUTEVENTS_CV,NEWBOTTLE,device_exposure,device_exposure_start_date,9
INPUTEVENTS_CV,ORIGINALAMOUNT,drug_exposure,quantity,9
INPUTEVENTS_CV,ORIGINALAMOUNTUOM,drug_exposure,dose_unit_source_value,9
INPUTEVENTS_CV,ORIGINALROUTE,drug_exposure,route_concept_id,9
INPUTEVENTS_CV,ORIGINALRATE,dose_era,dose_value,9
INPUTEVENTS_CV,ORIGINALRATEUOM,measurement,unit_source_value,9
INPUTEVENTS_CV,ORIGINALSITE,drug_exposure,route_concept_id,9
LABEVENTS,SUBJECT_ID,specimen,person_id,9
LABEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,9
LABEVENTS,ITEMID,concept,concept_id,9
LABEVENTS,CHARTTIME,measurement,measurement_datetime,9
LABEVENTS,VALUE,measurement,value_as_number,9
LABEVENTS,VALUENUM,measurement,value_as_number,9
LABEVENTS,VALUEUOM,measurement,value_as_concept_id,9
LABEVENTS,FLAG,measurement,value_as_concept_id,9
MICROBIOLOGYEVEN,SUBJECT_ID,visit_detail,person_id,9
MICROBIOLOGYEVEN,HADM_ID,visit_occurrence,visit_occurrence_id,9
MICROBIOLOGYEVEN,CHARTDATE,measurement,measurement_date,9
MICROBIOLOGYEVEN,CHARTTIME,measurement,measurement_datetime,9
MICROBIOLOGYEVEN,SPEC_ITEMID,specimen,specimen_source_value,9
MICROBIOLOGYEVEN,SPEC_TYPE_DESC,specimen,specimen_type_concept_id,9
MICROBIOLOGYEVEN,ORG_ITEMID,measurement,measurement_concept_id,9
MICROBIOLOGYEVEN,ORG_NAME,measurement,value_source_value,9
MICROBIOLOGYEVEN,ISOLATE_NUM,specimen,specimen_id,9
MICROBIOLOGYEVEN,AB_ITEMID,measurement,measurement_source_value,9
MICROBIOLOGYEVEN,AB_NAME,measurement,measurement_concept_id,9
MICROBIOLOGYEVEN,DILUTION_TEXT,measurement,value_as_string,9
MICROBIOLOGYEVEN,DILUTION_COMPARISON,specimen,dilution_comparison,9
MICROBIOLOGYEVEN,DILUTION_VALUE,measurement,value_as_number,9
MICROBIOLOGYEVEN,INTERPRETATION,measurement,value_as_concept_id,9
NOTEEVENTS,SUBJECT_ID,note,person_id,9
NOTEEVENTS,HADM_ID,note,visit_occurrence_id,9
NOTEEVENTS,CHARTDATE,note,note_date,9
NOTEEVENTS,CHARTTIME,note,note_datetime,9
NOTEEVENTS,STORETIME,note,note_date,9
NOTEEVENTS,CATEGORY,note,note_class_concept_id,9
NOTEEVENTS,DESCRIPTION,note,note_text,9
NOTEEVENTS,CGID,note,provider_id,9
NOTEEVENTS,ISERROR,note,note_class_concept_id,9
NOTEEVENTS,TEXT,note,note_text,9
OUTPUTEVENTS,SUBJECT_ID,drug_exposure,person_id,9
OUTPUTEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,9
OUTPUTEVENTS,ICUSTAY_ID,measurement,visit_detail_id,9
OUTPUTEVENTS,CHARTTIME,specimen,specimen_datetime,9
OUTPUTEVENTS,ITEMID,OUTPUTEVENTS,ITEMID,9
OUTPUTEVENTS,VALUE,measurement,value_as_number,9
OUTPUTEVENTS,VALUEUOM,OUTPUTEVENTS,VALUEUOM,9
OUTPUTEVENTS,STORETIME,measurement,measurement_datetime,9
OUTPUTEVENTS,CGID,procedure_occurrence,provider_id,9
OUTPUTEVENTS,STOPPED,procedure_occurrence,procedure_end_datetime,9
OUTPUTEVENTS,NEWBOTTLE,device_exposure,device_exposure_source_value,9
OUTPUTEVENTS,ISERROR,note,note_class_concept_id,9
PATIENTS,SUBJECT_ID,person,person_id,9
PATIENTS,GENDER,person,gender_concept_id,9
PATIENTS,DOB,person,birth_datetime,9
PATIENTS,DOD,death,death_date,9
PATIENTS,DOD_HOSP,death,death_date,9
PATIENTS,DOD_SSN,death,death_datetime,9
PATIENTS,EXPIRE_FLAG,person,death_type_concept_id,9
PRESCRIPTIONS,SUBJECT_ID,drug_exposure,person_id,9
PRESCRIPTIONS,HADM_ID,visit_occurrence,visit_occurrence_id,9
PRESCRIPTIONS,ICUSTAY_ID,drug_exposure,visit_detail_id,9
PRESCRIPTIONS,STARTDATE,drug_exposure,drug_exposure_start_date,9
PRESCRIPTIONS,ENDDATE,drug_exposure,drug_exposure_end_date,9
PRESCRIPTIONS,DRUG_TYPE,drug_exposure,drug_type_concept_id,9
PRESCRIPTIONS,DRUG,drug_exposure,drug_concept_id,9
PRESCRIPTIONS,DRUG_NAME_POE,drug_exposure,drug_source_value,9
PRESCRIPTIONS,DRUG_NAME_GENERIC,drug_exposure,drug_concept_id,9
PRESCRIPTIONS,FORMULARY_DRUG_CD,drug_exposure,drug_source_value,9
PRESCRIPTIONS,GSN,drug_exposure,drug_source_value,9
PRESCRIPTIONS,NDC,drug_exposure,drug_source_value,9
PRESCRIPTIONS,PROD_STRENGTH,drug_exposure,dose_unit_source_value,9
PRESCRIPTIONS,DOSE_VAL_RX,drug_exposure,dose_value,9
PRESCRIPTIONS,DOSE_UNIT_RX,PRESCRIPTIONS,DOSE_UNIT_RX,9
PRESCRIPTIONS,FORM_VAL_DISP,drug_exposure,dose_unit_source_value,9
PRESCRIPTIONS,FORM_UNIT_DISP,drug_exposure,quantity,9
PRESCRIPTIONS,ROUTE,drug_exposure,route_concept_id,9
PROCEDUREEVENTS_MV,SUBJECT_ID,procedure_occurrence,person_id,9
PROCEDUREEVENTS_MV,HADM_ID,procedure_occurrence,visit_occurrence_id,9
PROCEDUREEVENTS_MV,ICUSTAY_ID,PROCEDUREEVENTS_MV,ICUSTAY_ID,9
PROCEDUREEVENTS_MV,STARTTIME,procedure_occurrence,procedure_datetime,9
PROCEDUREEVENTS_MV,ENDTIME,procedure_occurrence,procedure_end_datetime,9
PROCEDUREEVENTS_MV,ITEMID,procedure_occurrence,procedure_concept_id,9
PROCEDUREEVENTS_MV,VALUE,procedure_occurrence,value_as_number,9
PROCEDUREEVENTS_MV,VALUEUOM,procedure_occurrence,unit_source_value,9
PROCEDUREEVENTS_MV,LOCATION,procedure_occurrence,location_id,9
PROCEDUREEVENTS_MV,LOCATIONCATEGORY,procedure_occurrence,location_id,9
PROCEDUREEVENTS_MV,STORETIME,procedure_occurrence,procedure_date,9
PROCEDUREEVENTS_MV,CGID,procedure_occurrence,provider_id,9
PROCEDUREEVENTS_MV,ORDERID,procedureevents_mv,orderid,9
PROCEDUREEVENTS_MV,LINKORDERID,procedure_occurrence,procedure_occurrence_id,9
PROCEDUREEVENTS_MV,ORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,9
PROCEDUREEVENTS_MV,SECONDARYORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,9
PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,procedure_occurrence,procedure_type_concept_id,9
PROCEDUREEVENTS_MV,ISOPENBAG,procedure_occurrence,procedure_concept_id,9
PROCEDUREEVENTS_MV,CONTINUEINNEXTDEPT,procedure_occurrence,procedure_source_value,9
PROCEDUREEVENTS_MV,CANCELREASON,procedure_occurrence,procedure_status_source_value,9
PROCEDUREEVENTS_MV,STATUSDESCRIPTION,procedure_occurrence,procedure_status_source_value,9
PROCEDUREEVENTS_MV,COMMENTS_EDITEDBY,procedure_occurrence,provider_id,9
PROCEDUREEVENTS_MV,COMMENTS_CANCELEDBY,note,note_text,9
PROCEDUREEVENTS_MV,COMMENTS_DATE,procedure_occurrence,procedure_date,9
PROCEDURES_ICD,SUBJECT_ID,procedure_occurrence,person_id,9
PROCEDURES_ICD,HADM_ID,procedure_occurrence,visit_occurrence_id,9
PROCEDURES_ICD,SEQ_NUM,procedure_occurrence,procedure_occurrence_id,9
PROCEDURES_ICD,ICD9_CODE,procedure_occurrence,procedure_source_value,9
SERVICES,SUBJECT_ID,procedure_occurrence,person_id,9
SERVICES,HADM_ID,visit_occurrence,visit_occurrence_id,9
SERVICES,TRANSFERTIME,visit_occurrence,visit_start_datetime,9
SERVICES,PREV_SERVICE,visit_detail,preceding_visit_detail_id,9
SERVICES,CURR_SERVICE,care_site,place_of_service_source_value,9
TRANSFERS,SUBJECT_ID,visit_occurrence,person_id,9
TRANSFERS,HADM_ID,visit_occurrence,visit_occurrence_id,9
TRANSFERS,ICUSTAY_ID,visit_detail,visit_detail_id,9
TRANSFERS,DBSOURCE,care_site,location_source_value,9
TRANSFERS,EVENTTYPE,visit_occurrence,visit_type_concept_id,9
TRANSFERS,PREV_CAREUNIT,care_site,care_site_source_value,9
TRANSFERS,CURR_CAREUNIT,visit_detail,care_site_id,9
TRANSFERS,PREV_WARDID,visit_detail,preceding_visit_detail_id,9
TRANSFERS,CURR_WARDID,visit_detail,ward_id,9
TRANSFERS,INTIME,visit_detail,visit_detail_start_datetime,9
TRANSFERS,OUTTIME,visit_detail,visit_detail_end_datetime,9
TRANSFERS,LOS,visit_detail,visit_detail_length_of_stay,9
Member,UNIQUE_MEMBER_IDC,person,person_id,9
Member,SUBSCRIBER_MEMBER_IDC,person,person_source_value,9
Member,CVR_MNTH_DT,observation_period,observation_period_start_date,9
Member,RLNSHP_TO_SUBSCRIBER_CODE,payer_plan_period,relationship_to_subscriber_concept_id,9
Member,MEMBER_DATE_OF_BIRTH,person,birth_datetime,9
Member,MEMBER_GENDER,person,gender_concept_id,9
Member,PRIMARY_PRODUCT_CODE,observation,observation_source_value,9
Member,ENRL_FROM_DT,observation_period,observation_period_start_date,9
Member,ENRL_THRU_DT,observation_period,observation_period_end_date,9
Member,MEMBER_CITY,location,city,9
Member,MEMBER_STATE,location,state,9
Member,MEMBER_ZIP,location,zip,9
Member,MBR_LOC_CNTY_CD,location,county,9
Member,MBR_LOC_CNTY_NM,location,county,9
Member,COVERAGE_LEVEL_CODE,payer_plan_period,plan_source_value,9
Member,CUST_TYPE_DESC,person,person_source_value,9
Member,SUBGROUP_NUMBER_BIZ,payer_plan_period,plan_source_value,9
Member,BENEFIT_PACKAGE_ID,payer_plan_period,plan_source_value,9
Member,MARITAL_STATUS_CODE,person,marital_status_concept_id,9
Member,HMO,payer_plan_period,payer_source_value,9
Member,PPO,Member,PPO,9
Member,POS,provider,place_of_service_concept_id,9
Member,CMM,drug_exposure,drug_concept_id,9
Member,EPO,drug_exposure,drug_concept_id,9
Member,PHARMACY,drug_exposure,drug_source_value,9
Member,DENTAL,observation,value_as_string,9
Member,MH,person,gender_concept_id,9
Member,SA,observation,value_as_string,9
Member,VISION,observation,value_as_string,9
Member,OFFERING_FEATURE_CODE,observation,observation_source_value,9
Member,BENEFIT_SERIES_ID,payer_plan_period,plan_source_value,9
Member,BENEFIT_PACKAGE_RANK_NUMBERC,beneficiary,benefit_package_id,9
Member,POLICY_MEMBER_IDC,person,person_id,9
Member,UNIQUE_MEMBER_ID,person,person_id,9
Member,SUBSCRIBER_MEMBER_ID,person,person_source_value,9
Member,POLICY_MEMBER_ID,person,person_source_value,9
Member,BENEFIT_PACKAGE_RANK_NUMBER,payer_plan_period,plan_source_value,9
Member,C_CVR_MNTH,observation,observation_date,9
Member,C_DOB,person,birth_datetime,9
Member,C_MEMBER_AGE_2017,person,year_of_birth,9
Member,DATE_ENRL_FROM,observation_period,observation_period_start_date,9
Member,DATE_ENRL_THRU,observation_period,observation_period_end_date,9
Member,C_MEMBER_SSN,person,person_source_value,9
Member,C_SUBSCRIBER_SSN,person,person_source_value,9
Member,C_XTRCT_DT,observation,observation_date,9
Member,ROW_SOURCE_FROM,person,person_source_value,9
Claim,DESY_SORT_KEY,Claim,DESY_SORT_KEY,9
Claim,CLAIM_NO,fact_relationship,fact_id_1,9
Claim,PRVDR_NUM,provider,provider_source_value,9
Claim,CLM_THRU_DT,visit_occurrence,visit_end_date,9
Claim,NCH_NEAR_LINE_REC_IDENT_CD,note,note_source_value,9
Claim,NCH_CLM_TYPE_CD,claim,NCH_CLM_TYPE_CD,9
Claim,CLAIM_QUERY_CODE,procedure_occurrence,procedure_concept_id,9
Claim,CLM_FAC_TYPE_CD,care_site,place_of_service_concept_id,9
Claim,CLM_SRVC_CLSFCTN_TYPE_CD,procedure_occurrence,procedure_concept_id,9
Claim,CLM_FREQ_CD,claim,CLM_FREQ_CD,9
Claim,FI_NUM,fact_relationship,fact_id_1,9
Claim,CLM_MDCR_NON_PMT_RSN_CD,observation,observation_source_value,9
Claim,CLM_PMT_AMT,cost,paid_by_payer,9
Claim,NCH_PRMRY_PYR_CLM_PD_AMT,cost,paid_by_primary,9
Claim,NCH_PRMRY_PYR_CD,payer_plan_period,payer_source_value,9
Claim,FI_CLM_ACTN_CD,claim,fi_clm_actn_cd,9
Claim,PRVDR_STATE_CD,provider,provider_state,9
Claim,ORG_NPI_NUM,provider,provider_npi,9
Claim,AT_PHYSN_UPIN,provider,provider_source_value,9
Claim,AT_PHYSN_NPI,provider,npi,9
Claim,OP_PHYSN_UPIN,provider,provider_source_value,9
Claim,OP_PHYSN_NPI,provider,provider_source_value,9
Claim,OT_PHYSN_UPIN,provider,provider_source_value,9
Claim,OT_PHYSN_NPI,provider,provider_npi,9
Claim,CLM_MCO_PD_SW,Claim,CLM_MCO_PD_SW,9
Claim,PTNT_DSCHRG_STUS_CD,condition_occurrence,condition_status_source_value,9
Claim,CLM_PPS_IND_CD,claim,clm_pps_ind_cd,9
Claim,CLM_TOT_CHRG_AMT,cost,total_charge,9
Claim,CLM_ADMSN_DT,visit_occurrence,visit_start_date,9
Claim,CLM_IP_ADMSN_TYPE_CD,visit_occurrence,admitting_source_concept_id,9
Claim,CLM_SRC_IP_ADMSN_CD,visit_occurrence,admitting_source_concept_id,9
Claim,NCH_PTNT_STATUS_IND_CD,observation,observation_source_value,9
Claim,CLM_PASS_THRU_PER_DIEM_AMT,cost,total_charge,9
Claim,NCH_BENE_IP_DDCTBL_AMT,cost,payer_plan_period_id,9
Claim,NCH_BENE_PTA_COINSRNC_LBLTY_AMT,cost,coinsurance_paid,9
Claim,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,cost,total_charge,9
Claim,NCH_PROFNL_CMPNT_CHRG_AMT,cost,total_charge,9
Claim,NCH_IP_NCVRD_CHRG_AMT,cost,total_charge,9
Claim,CLM_TOT_PPS_CPTL_AMT,cost,total_charge,9
Claim,CLM_PPS_CPTL_FSP_AMT,cost,paid_patient_copay,9
Claim,CLM_PPS_CPTL_OUTLIER_AMT,procedure_occurrence,procedure_cost,9
Claim,CLM_PPS_CPTL_DSPRPRTNT_SHR_AMT,cost,paid_by_payer,9
Claim,CLM_PPS_CPTL_IME_AMT,cost,total_charge,9
Claim,CLM_PPS_CPTL_EXCPTN_AMT,cost,total_charge,9
Claim,CLM_PPS_OLD_CPTL_HLD_HRMLS_AMT,cost,total_charge,9
Claim,CLM_PPS_CPTL_DRG_WT_NUM,procedure_occurrence,procedure_source_value,9
Claim,CLM_UTLZTN_DAY_CNT,observation,value_as_number,9
Claim,BENE_TOT_COINSRNC_DAYS_CNT,observation_period,observation_period_days,9
Claim,BENE_LRD_USED_CNT,measurement,value_as_number,9
Claim,CLM_NON_UTLZTN_DAYS_CNT,observation,value_as_number,9
Claim,NCH_BLOOD_PNTS_FRNSHD_QTY,procedure_occurrence,quantity,9
Claim,NCH_VRFD_NCVRD_STAY_FROM_DT,visit_occurrence,visit_start_date,9
Claim,NCH_VRFD_NCVRD_STAY_THRU_DT,visit_occurrence,visit_end_date,9
Claim,NCH_BENE_MDCR_BNFTS_EXHTD_DT_I,claim,NCH_BENE_MDCR_BNFTS_EXHTD_DT_I,9
Claim,NCH_BENE_DSCHRG_DT,visit_occurrence,visit_end_date,9
Claim,CLM_DRG_CD,procedure_occurrence,procedure_source_value,9
Claim,CLM_DRG_OUTLIER_STAY_CD,visit_detail,discharge_to_concept_id,9
Claim,NCH_DRG_OUTLIER_APRVD_PMT_AMT,cost,paid_by_payer,9
Claim,ADMTG_DGNS_CD,condition_occurrence,condition_source_value,9
Claim,ADMTG_DGNS_VRSN_CD,Claim,ADMTG_DGNS_VRSN_CD,9
Claim,PRNCPAL_DGNS_CD,condition_occurrence,condition_source_value,9
Claim,PRNCPAL_DGNS_VRSN_CD,condition_occurrence,condition_source_value,9
Claim,ICD_DGNS_CD1,condition_occurrence,condition_source_value,9
Claim,ICD_DGNS_VRSN_CD1,condition_occurrence,condition_source_concept_id,9
Claim,CLM_POA_IND_SW1,Claim,CLM_POA_IND_SW1,9
Claim,ICD_DGNS_CD2,condition_occurrence,condition_source_value,9
Claim,ICD_DGNS_VRSN_CD2,condition_occurrence,condition_source_value,9
Claim,CLM_POA_IND_SW2,condition_occurrence,condition_status_source_value,9
Claim,ICD_DGNS_CD3,condition_occurrence,condition_source_value,9
Claim,ICD_DGNS_VRSN_CD3,Claim,ICD_DGNS_VRSN_CD3,9
Claim,CLM_POA_IND_SW3,observation,value_as_string,9
Inpatient Visit Claims,Z_PATID,visit_occurrence,person_id,9
Inpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,9
Inpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,9
Inpatient Visit Claims,YR,visit_occurrence,visit_start_date,9
Inpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,9
Inpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,9
Inpatient Visit Claims,TOB,visit_occurrence,visit_type_concept_id,9
Inpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,9
Inpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,9
Inpatient Visit Claims,FST_ADMTDT,visit_occurrence,visit_start_date,9
Inpatient Visit Claims,LAST_DISCHDT,visit_occurrence,visit_end_date,9
Inpatient Visit Claims,Z_ADMIT_ID,visit_occurrence,visit_occurrence_id,9
Inpatient Visit Claims,ADMIT_SRC,visit_occurrence,admitting_source_concept_id,9
Inpatient Visit Claims,ADMIT_TYPE,visit_occurrence,admitting_source_concept_id,9
Inpatient Visit Claims,MDC,visit_occurrence,visit_type_concept_id,9
Inpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,9
Inpatient Visit Claims,AMT_NET_PAID,cost,paid_copay,9
Inpatient Visit Claims,COINS,cost,coinsurance_paid,9
Inpatient Visit Claims,COPAY,cost,paid_copay,9
Inpatient Visit Claims,DEDUCT,visit_occurrence,deductible_amount,9
Inpatient Visit Claims,CALC_ALLWD,procedure_occurrence,total_paid,9
Inpatient Visit Claims,TOT_MEM_CS,cost,total_charge,9
Inpatient Visit Claims,UNITS,procedure_occurrence,quantity,9
Inpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,9
Inpatient Visit Claims,DIAG2,Inpatient Visit Claims,DIAG2,9
Inpatient Visit Claims,DIAG3,condition_occurrence,condition_concept_id,9
Inpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,9
Inpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,9
Inpatient Visit Claims,DRG,visit_occurrence,drg_concept_id,9
Inpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,9
Inpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_source_value,9
Inpatient Visit Claims,PROC1,procedure_occurrence,procedure_source_value,9
Inpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,9
Inpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,9
Inpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,9
Inpatient Visit Claims,RVNU_CD,procedure_occurrence,procedure_source_value,9
Inpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,9
Inpatient Visit Claims,HNPI,provider,provider_source_value,9
Inpatient Visit Claims,HNPI_BE,care_site,care_site_source_value,9
Inpatient Visit Claims,entity,visit_occurrence,visit_source_value,9
Inpatient Visit Claims,PROVCAT,visit_occurrence,provider_id,9
Inpatient Visit Claims,PROV_ZIP_5_CD,care_site,location_source_value,9
Inpatient Visit Claims,PROV_CBSA_CD,care_site,location_id,9
Inpatient Visit Claims,PROV_STATE,location,state,9
Inpatient Visit Claims,NTWRK_IND,visit_occurrence,network_id,9
Inpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,primary_care_provider_id,9
Inpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,9
Inpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_type_concept_id,9
Inpatient Visit Claims,OVER65_FLAG,observation,value_as_concept_id,9
Outpatient Visit Claims,Z_PATID,visit_occurrence,person_id,9
Outpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,9
Outpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,9
Outpatient Visit Claims,YR,visit_occurrence,visit_start_date,9
Outpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,9
Outpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,9
Outpatient Visit Claims,TOB,visit_occurrence,visit_type_concept_id,9
Outpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,9
Outpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,9
Outpatient Visit Claims,CLM_FST_DT,visit_occurrence,visit_start_date,9
Outpatient Visit Claims,Z_VISITID,visit_occurrence,visit_occurrence_id,9
